04/03/06|C2|A21|2|3|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
04/03/06|C2|A21|2|4|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
04/03/06|C2|A21|2|5|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
04/03/06|C2|A22|2|3|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
04/03/06|C2|A22|2|4|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
04/03/06|C2|A22|2|5|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
04/13/06|C2|A21|2|22|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
05/17/06|C2|A21|2|33|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
05/31/06|C2|A21|2|4|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
05/31/06|C2|A22|2|4|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/06/06|C2|A21|2|3|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/06/06|C2|A21|2|5|6|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/06/06|C2|A21|2|33|4|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/06/06|C2|A22|2|3|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/06/06|C2|A22|2|5|3|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/06/06|C2|A22|2|33|7|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/07/06|C2|A21|2|4|6|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/07/06|C2|A22|2|4|3|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/13/06|C2|A21|2|22|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/20/06|C2|A21|2|3|3|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/20/06|C2|A21|2|4|3|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/20/06|C2|A22|2|3|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/20/06|C2|A22|2|4|2|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/27/06|C2|A21|2|3|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/27/06|C2|A21|2|5|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/27/06|C2|A21|2|33|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
06/27/06|C2|A22|2|3|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
06/27/06|C2|A22|2|5|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
07/26/06|C1|A13|2|5|2|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A13 2 B 4 144 107 148 116 153 126 158 136 w 1 P 3 161 134 162 145 155 137 |A13 1 A 2 color S 7 -magenta A 1 filled E 171 162 27 18 < T 171 167 0 25 3 -A13 >
07/26/06|C1|A13|2|22|9|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A13 2 B 4 144 107 148 116 153 126 158 136 w 1 P 3 161 134 162 145 155 137 |A13 1 A 2 color S 7 -magenta A 1 filled E 171 162 27 18 < T 171 167 0 25 3 -A13 >
07/26/06|C1|A11|2|5|2|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A11 2 B 4 116 103 99 114 74 131 54 143 w 1 P 3 56 146 46 149 52 140 |A11 1 A 2 color S 7 -magenta A 1 filled E 27 162 27 18 < T 27 167 0 25 3 -A11 >
07/26/06|C1|A11|2|22|7|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A11 2 B 4 116 103 99 114 74 131 54 143 w 1 P 3 56 146 46 149 52 140 |A11 1 A 2 color S 7 -magenta A 1 filled E 27 162 27 18 < T 27 167 0 25 3 -A11 >
07/26/06|C1|A11|2|23|10|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A11 2 B 4 116 103 99 114 74 131 54 143 w 1 P 3 56 146 46 149 52 140 |A11 1 A 2 color S 7 -magenta A 1 filled E 27 162 27 18 < T 27 167 0 25 3 -A11 >
07/26/06|C1|A12|2|5|2|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A12 2 B 4 126 107 122 116 117 126 112 136 w 1 P 3 115 137 108 145 109 134 |A12 1 A 2 color S 7 -magenta A 1 filled E 99 162 27 18 < T 99 167 0 25 3 -A12 >
07/26/06|C1|A12|2|22|4|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A12 2 B 4 126 107 122 116 117 126 112 136 w 1 P 3 115 137 108 145 109 134 |A12 1 A 2 color S 7 -magenta A 1 filled E 99 162 27 18 < T 99 167 0 25 3 -A12 >
07/26/06|C1|A12|2|23|19|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A12 2 B 4 126 107 122 116 117 126 112 136 w 1 P 3 115 137 108 145 109 134 |A12 1 A 2 color S 7 -magenta A 1 filled E 99 162 27 18 < T 99 167 0 25 3 -A12 >
08/15/06|C2|A21|2|29|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A21 2 B 4 243 108 243 116 243 125 243 134 w 1 P 3 247 134 243 144 240 134 |A21 1 A 2 color S 7 -magenta A 1 filled E 243 162 27 18 < T 243 167 0 25 3 -A21 >
08/15/06|C2|A22|2|29|1|C2 1 A 2 color S 7 -magenta A 1 filled E 243 90 27 18 < T 243 95 0 17 2 -C2 >|C2->A22 2 B 4 258 105 268 115 281 128 293 140 w 1 P 3 295 137 300 147 290 142 |A22 1 A 2 color S 7 -magenta A 1 filled E 315 162 27 18 < T 315 167 0 26 3 -A22 >
09/25/06|C1|A13|2|29|1|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A13 2 B 4 144 107 148 116 153 126 158 136 w 1 P 3 161 134 162 145 155 137 |A13 1 A 2 color S 7 -magenta A 1 filled E 171 162 27 18 < T 171 167 0 25 3 -A13 >
09/25/06|C1|A11|2|29|1|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A11 2 B 4 116 103 99 114 74 131 54 143 w 1 P 3 56 146 46 149 52 140 |A11 1 A 2 color S 7 -magenta A 1 filled E 27 162 27 18 < T 27 167 0 25 3 -A11 >
09/25/06|C1|A12|2|29|1|C1 1 A 2 color S 7 -magenta A 1 filled E 135 90 27 18 < T 135 95 0 16 2 -C1 >|C1->A12 2 B 4 126 107 122 116 117 126 112 136 w 1 P 3 115 137 108 145 109 134 |A12 1 A 2 color S 7 -magenta A 1 filled E 99 162 27 18 < T 99 167 0 25 3 -A12 >
